Timestamp,Location (Lat:Long),Temperature (°C),Heat Intensity,Humidity (%),Emissivity,Wind Direction (degrees),Wind Speed (m/s)
17-09-2023 16:49,-29.7953:-50.2203,21.12,241.27,61.36,0.82,53,4.96
17-09-2023 16:49,-58.251:117.5607,38.6,263.01,54.86,0.81,71,1.82
17-09-2023 16:49,34.1613:100.3289,34.67,127.51,70.08,0.97,263,3.43
17-09-2023 16:49,85.4552:-13.7628,26.79,121.92,76.84,0.81,20,3.48
17-09-2023 16:49,-70.119:88.4979,6.52,189.61,59.27,0.83,43,1.82
17-09-2023 16:49,-14.7217:140.027,31.12,174.6,72.92,0.9,356,0.96
17-09-2023 16:49,89.6253:42.4026,32.57,105.78,40.76,0.88,212,4.92
17-09-2023 16:49,36.0596:85.7698,28.15,230.83,66.38,0.92,166,6.03
17-09-2023 16:49,0.6314:117.2052,25.95,237.26,78.55,0.9,122,6.82
17-09-2023 16:49,4.1525:-66.7605,7.01,126.84,53.06,0.88,186,1.39
17-09-2023 16:49,81.7432:176.0791,1.86,293.67,72,0.88,260,6.81
17-09-2023 16:49,-79.0736:-62.2887,34.25,203.73,66.96,0.81,214,5.1
17-09-2023 16:49,41.8775:-99.4618,39.16,139.15,41.89,0.88,161,2.93
17-09-2023 16:49,-23.5817:-132.4403,22.58,247.13,40.4,0.88,92,2.48
17-09-2023 16:49,-56.5355:49.2877,22.35,188.56,63.2,0.91,36,7.57
17-09-2023 16:49,26.6832:140.7693,7.04,213.41,69.47,0.97,290,5.1
17-09-2023 16:49,42.5226:98.4896,39.76,288.49,73.47,0.85,200,5.4
17-09-2023 16:49,29.6414:111.9976,1.45,207.76,36.57,0.88,152,9.15
17-09-2023 16:49,-10.0026:72.2368,20.14,111.69,45.55,0.96,285,5.93
17-09-2023 16:49,35.9424:-122.9198,36.9,177.62,59.98,0.82,15,7.07
17-09-2023 16:49,13.0442:123.388,37.13,253.57,48.4,0.96,179,0.06
17-09-2023 16:49,-52.112:-64.6868,11.67,125.52,25.98,0.95,357,2.16
17-09-2023 16:49,-40.6698:-153.8928,17.23,249.04,56.55,0.83,99,6.5
17-09-2023 16:49,-65.4713:-74.339,3.88,200.39,76.74,0.85,265,6.95
17-09-2023 16:49,85.9595:-126.6182,9.97,114.17,79.79,0.95,28,5.44
17-09-2023 16:49,29.416:-102.9869,29.22,229.81,23.67,0.86,209,4.01
17-09-2023 16:49,34.342:-78.9572,1.79,253.11,21.68,0.9,141,9.12
17-09-2023 16:49,17.6863:-155.8095,15.29,245.51,46.55,0.88,120,3.1
17-09-2023 16:49,47.3828:-158.3086,21.22,111.31,23.37,0.93,240,1.45
17-09-2023 16:49,-24.0717:57.6411,18.9,166.2,33.86,0.93,21,9.56
17-09-2023 16:49,-60.1786:-10.0081,1.57,103.94,59.34,0.96,117,9.57
17-09-2023 16:49,-37.2442:-117.3087,12.43,187.5,41.56,0.84,112,3.82
17-09-2023 16:49,80.074:-27.9999,23.63,123.94,45.5,0.92,141,0.48
17-09-2023 16:49,43.9384:28.7018,18.07,291.41,48.38,1,194,3.84
17-09-2023 16:49,-50.2829:-28.0797,11.51,298.1,67.6,0.92,31,0.95
17-09-2023 16:49,74.173:-0.3689,27.97,169.57,77.64,0.96,352,0.62
17-09-2023 16:49,-4.9967:38.9327,9.52,262.1,25.78,0.83,35,1.9
17-09-2023 16:49,-2.9009:99.1401,5.4,209.33,39.61,0.85,218,1.04
17-09-2023 16:49,-85.83:-161.109,24.84,216.66,27.56,0.83,96,7.36
17-09-2023 16:49,-33.3629:-37.338,5.16,290.9,62.21,0.85,187,3.28
17-09-2023 16:49,29.5281:-81.3161,21.73,102.47,36.11,1,70,9.19
17-09-2023 16:49,21.6314:-72.3622,20.99,247.77,55.86,0.93,204,2.29
17-09-2023 16:49,-48.0413:-64.2786,34.31,271.21,36.61,0.86,38,3.81
17-09-2023 16:49,-78.959:16.5252,39.19,180.45,79.6,0.8,72,5.91
17-09-2023 16:49,77.6815:67.055,38.02,296,58.18,0.93,33,7.96
17-09-2023 16:49,-73.8137:-132.6584,28.11,277.5,35.13,0.91,265,4.5
17-09-2023 16:49,-42.8001:173.3797,37.85,186.93,36.07,0.8,298,2.41
17-09-2023 16:49,46.0631:-63.3119,32.08,165.06,56.22,0.81,180,0.91
17-09-2023 16:49,-79.9001:69.3405,28.16,170.62,57.01,0.97,74,0.67
17-09-2023 16:49,-6.5706:-12.4823,1.79,165.65,29.59,0.94,132,0.31
17-09-2023 16:49,15.3796:134.4968,5.5,118.68,53.14,0.97,47,7.43
17-09-2023 16:49,-54.759:43.5767,4.09,162.94,39,0.86,109,5.46
17-09-2023 16:49,70.3661:7.4044,8.22,110.93,59.98,0.93,336,0.67
17-09-2023 16:49,34.4667:77.7733,10.6,228.95,35.36,0.92,283,7.7
17-09-2023 16:49,36.0681:160.3162,10.07,170.8,25.21,0.95,19,1.77
17-09-2023 16:49,40.4381:-154.4445,7.09,110.51,23.82,0.91,174,6.17
17-09-2023 16:49,-83.676:146.1267,36.09,187.71,59.53,0.9,69,8.92
17-09-2023 16:49,58.9778:67.8895,31.5,147.86,50.32,0.93,246,5.49
17-09-2023 16:49,30.2773:15.8126,5.93,118.64,29.96,0.84,197,1.72
17-09-2023 16:49,65.5211:-13.998,32.91,230.21,24.91,0.97,339,5.65
17-09-2023 16:49,-80.2116:169.0035,7.97,145.44,67.26,0.95,316,0.99
17-09-2023 16:49,48.1684:170.8973,9.14,152.6,71.05,0.98,282,0.66
17-09-2023 16:49,10.5982:-8.5715,34.11,174.05,41.08,0.83,202,1.12
17-09-2023 16:49,36.2223:37.7245,30.68,299.95,60.91,0.96,2,8.84
17-09-2023 16:49,-54.3829:173.5447,8.55,271.7,79.64,0.99,136,9.79
17-09-2023 16:49,39.706:8.0185,27.1,283.24,68.31,0.89,156,8.76
17-09-2023 16:49,18.5245:-133.3786,26.84,263.78,22.01,0.8,179,6.34
17-09-2023 16:49,36.3225:140.9327,17.81,126.86,75.54,0.92,56,3.52
17-09-2023 16:49,-54.7006:-135.9605,19.63,198.95,47.06,0.97,342,9.59
17-09-2023 16:49,-85.9546:-4.7219,0.59,207.07,54.87,0.97,110,2.3
17-09-2023 16:49,32.9884:-111.819,18.15,237.27,35.73,0.94,284,0.76
17-09-2023 16:49,2.0647:164.8167,7.67,161.17,42.64,0.93,345,6.45
17-09-2023 16:49,-75.9649:17.6721,21.2,239.18,68.73,0.88,13,3.37
17-09-2023 16:49,-53.5074:-73.9411,22.31,201,48.95,0.87,24,2.67
17-09-2023 16:49,-10.3429:-109.2997,6.95,259.24,24.51,0.9,193,6.26
17-09-2023 16:49,87.9515:-145.8354,39.62,163.88,62.26,0.82,332,5.45
17-09-2023 16:49,-60.3775:138.6555,21.53,244.73,59.79,0.95,54,3.53
17-09-2023 16:49,-20.5181:-50.2243,10.77,270.38,65.4,0.89,340,9.65
17-09-2023 16:49,23.5229:-25.818,4.54,175.14,67.11,0.85,335,5.26
17-09-2023 16:49,-30.052:134.7985,20.58,237.55,39.67,0.88,185,7.69
17-09-2023 16:49,-85.4695:38.5699,15.14,291.83,44.81,0.98,23,5.41
17-09-2023 16:49,9.6:153.713,6.17,294.78,57.84,0.95,319,6.8
17-09-2023 16:49,73.0194:-55.1708,1.18,298.17,50.57,0.81,341,0.95
17-09-2023 16:49,89.6436:171.7354,15.21,202.5,63.37,0.85,336,5.01
17-09-2023 16:49,27.2418:66.042,9.19,169.42,57.89,0.83,54,9.07
17-09-2023 16:49,55.3331:39.2841,25.26,120.63,26.17,0.8,58,3.09
17-09-2023 16:49,-3.4472:5.1936,34.55,200.75,72.23,1,252,2.9
17-09-2023 16:49,41.7927:134.3136,11.95,293.33,73.1,1,94,8.86
17-09-2023 16:49,-85.5233:-77.6292,13.57,139.53,49.42,0.88,137,3.82
17-09-2023 16:49,41.0011:107.6231,14.07,123.24,21.81,0.8,291,0.62
17-09-2023 16:49,-27.2705:-39.1907,28.42,249.45,60.99,0.94,51,8.63
17-09-2023 16:49,-80.2862:-50.1959,37.94,236.14,71.3,0.95,30,7.93
17-09-2023 16:49,-48.8345:-156.4895,30.74,177.13,61.51,0.87,299,8.52
17-09-2023 16:49,28.5985:-111.8154,33.08,270.82,77.73,0.82,272,9.35
17-09-2023 16:49,-37.2746:147.3967,29.84,231.89,41.53,0.97,213,2.47
17-09-2023 16:49,82.6646:-31.0408,27.93,207.67,59.53,0.82,194,2.2
17-09-2023 16:49,-20.0304:-103.4439,2.81,251.95,49.97,0.99,358,1.05
17-09-2023 16:49,-71.7229:134.6821,22.74,189.11,78.5,1,256,3
17-09-2023 16:49,66.0643:-90.1971,36.11,240.34,65.39,1,70,9.97
17-09-2023 16:49,-47.0534:-85.5228,23.27,160.04,68.47,0.82,304,7.7
17-09-2023 16:49,41.0008:-7.7636,10.52,208.43,33.04,0.91,93,1.1
17-09-2023 16:49,-71.6589:-45.1872,23.96,194.54,73.66,0.9,333,6.96
17-09-2023 16:49,-86.4016:106.1621,27.78,297.55,39.33,0.91,206,3.33
17-09-2023 16:49,-83.3782:-66.0214,37.14,246.34,45.37,0.92,342,3.11
17-09-2023 16:49,10.1598:115.797,2.15,173.72,50.09,0.97,22,0.81
17-09-2023 16:49,49.1473:-175.0226,15.28,127.38,51.19,0.99,218,3.08
17-09-2023 16:49,60.7233:23.8815,2.85,266.84,39.04,0.95,152,4.97
17-09-2023 16:49,27.7807:-55.6525,12.48,174.18,44.24,0.82,65,1.04
17-09-2023 16:49,5.9694:-148.2838,22.51,257.54,42.04,0.82,338,1.11
17-09-2023 16:49,-88.4781:111.5212,29.1,257.88,20.79,0.83,97,9.7
17-09-2023 16:49,-47.6144:128.092,5.02,206.56,73.75,0.97,321,7.1
17-09-2023 16:49,-23.6998:-95.1739,24.53,262.15,58.77,0.92,303,7.23
17-09-2023 16:49,46.4485:68.5499,38.02,128.12,49.48,0.83,276,8.53
17-09-2023 16:49,64.8539:-55.4889,22.64,265.38,53.35,0.94,96,7.71
17-09-2023 16:49,-60.4594:90.7311,13.8,191.04,38.68,0.87,95,7.24
17-09-2023 16:49,30.7647:56.9737,36.79,111.6,64.27,0.96,101,2.95
17-09-2023 16:49,-70.1036:-14.4928,8.01,147.78,48.2,0.97,166,7.83
17-09-2023 16:49,-73.8719:142.6636,34.71,209.01,26.13,0.89,211,9.02
17-09-2023 16:49,-3.6318:146.2816,29.28,163.05,70.93,0.89,99,1.95
17-09-2023 16:49,-26.9631:99.349,4.56,266.86,78.01,0.82,342,9.47
17-09-2023 16:49,-26.7173:137.8974,38.06,218.77,45.46,0.91,46,0.2
17-09-2023 16:49,-61.0556:-73.7333,26.33,212.54,73.39,0.91,236,4.17
17-09-2023 16:49,12.4095:-49.1522,9.28,219.08,62.22,1,86,9.68
17-09-2023 16:49,-46.1551:-172.9704,33.72,192.51,38.2,0.84,239,1.16
17-09-2023 16:49,-44.3801:-160.7137,12.8,158.14,54.23,0.99,201,1.41
17-09-2023 16:49,-51.2804:-118.2246,4.63,252.4,69.23,0.86,295,4.57
17-09-2023 16:49,56.7589:-75.2019,25.89,115.05,25.28,0.92,301,3.71
17-09-2023 16:49,-88.8613:139.1105,28.76,208.16,25.3,0.94,25,3.52
17-09-2023 16:49,-25.9693:171.3704,32.81,286.76,20.98,0.88,283,4.87
17-09-2023 16:49,14.2715:-118.0439,28.14,269.76,44.73,0.91,87,1.67
17-09-2023 16:49,32.3817:54.6134,7.59,246.33,67.79,0.95,236,5.48
17-09-2023 16:49,-55.3932:5.9468,36.59,270.72,58.16,0.92,321,0.78
17-09-2023 16:49,-58.5043:17.5892,37.64,106.32,45.03,0.94,53,7.71
17-09-2023 16:49,-50.9609:177.2676,37.57,285.93,70.29,0.93,360,8.75
17-09-2023 16:49,-54.8993:-120.6404,1.92,178.94,23.17,0.96,70,3.43
17-09-2023 16:49,-40.0423:-52.8944,10.82,210.76,64.9,0.84,147,5.21
17-09-2023 16:49,70.0731:-49.2343,1.96,233.7,37.82,0.83,85,2.6
17-09-2023 16:49,48.6498:-154.2493,0.89,235.14,38.75,0.88,216,9.59
17-09-2023 16:49,-44.1209:-139.201,20.5,218.87,48.74,0.87,104,3.11
17-09-2023 16:49,23.5366:112.9835,32.58,138.34,77.95,0.84,64,1.33
17-09-2023 16:49,-27.6795:3.2431,21.97,217.1,60.69,0.98,145,3.21
17-09-2023 16:49,23.3741:94.7806,14.14,199.62,49.22,0.84,39,6.26
17-09-2023 16:49,-61.9128:-110.415,10.61,189.17,37.84,0.91,325,9.69
17-09-2023 16:49,-12.2191:-16.8242,3.51,211.97,43.05,0.99,31,0.72
17-09-2023 16:49,-15.8499:9.3292,23.77,272.17,64.73,0.87,205,5.33
17-09-2023 16:49,72.1264:29.7561,25.91,223.21,41.64,0.96,317,2.58
17-09-2023 16:49,45.3832:-42.5905,4.29,123.99,20.84,0.83,360,8.46
17-09-2023 16:49,14.8268:51.6828,12.68,274.98,70.54,0.94,293,4.39
17-09-2023 16:49,15.369:150.6602,4.29,246.63,54.73,0.91,207,1.46
17-09-2023 16:49,39.564:-136.1205,19.47,128.55,33.65,0.97,214,5.89
17-09-2023 16:49,-81.7239:-111.9526,17.38,108.67,77.6,0.81,303,5
17-09-2023 16:49,-89.6339:35.6521,12.27,193.23,62.55,0.97,305,0.61
17-09-2023 16:49,-58.4078:-78.3032,22.62,215.9,45.7,0.87,192,1.69
17-09-2023 16:49,-51.5584:64.2515,10.25,273.5,33.39,0.87,185,5.03
17-09-2023 16:49,21.0312:-82.5675,16.34,142.32,76.07,0.96,78,5.13
17-09-2023 16:49,73.2764:66.5029,31.96,198.01,68.89,0.94,291,5.32
17-09-2023 16:49,-89.9682:68.1952,13.72,259.49,26.98,0.96,214,3.07
17-09-2023 16:49,-87.0998:54.6304,12.52,110.76,45.54,0.84,88,5.89
17-09-2023 16:49,-76.3655:165.4427,39.8,193.5,71.72,0.9,184,0.58
17-09-2023 16:49,38.0969:132.7293,36.05,255.54,54.9,0.84,228,5.62
17-09-2023 16:49,-16.552:66.5184,14.18,117.06,25.66,0.8,284,8.71
17-09-2023 16:49,62.0414:164.3003,29.7,196.17,63.68,0.84,299,3.04
17-09-2023 16:49,31.7566:58.207,38.43,106.7,53.41,0.88,281,9.17
17-09-2023 16:49,49.4428:92.7739,27.55,121.24,28.6,0.88,150,7.21
17-09-2023 16:49,-32.9692:124.4827,24.45,104.57,24.96,0.96,211,1.28
17-09-2023 16:49,-33.8016:75.6714,35.99,287.38,72.21,0.93,325,9.02
17-09-2023 16:49,85.5668:12.7607,22.97,249.08,55.07,0.83,337,2.41
17-09-2023 16:49,-68.419:-27.3957,0.37,219.3,37.06,0.88,343,4.34
17-09-2023 16:49,-34.9824:133.6597,7.76,186.03,72.89,0.87,320,5.86
17-09-2023 16:49,-2.6046:-69.4651,9.17,270.33,64.91,0.95,12,4.17
17-09-2023 16:49,-77.5775:123.6008,18.38,297.4,75.77,0.81,78,1.19
17-09-2023 16:49,58.038:-168.9369,14.14,164.54,76.82,0.84,27,3.61
17-09-2023 16:49,-30.4976:116.5463,16.87,124.23,32.9,0.86,68,5.57
17-09-2023 16:49,-14.1355:-31.1729,0.03,146.7,34.88,0.89,1,2.22
17-09-2023 16:49,50.9049:-177.9992,32.65,232.6,69.7,0.87,26,1.12
17-09-2023 16:49,6.0381:144.0312,30.95,279.91,54.78,0.92,285,2.11
17-09-2023 16:49,12.1955:12.2936,16.52,264.4,31.27,0.94,181,2.09
17-09-2023 16:49,39.0698:102.1018,0.21,102.58,59.71,0.87,165,7.51
17-09-2023 16:49,2.6674:-34.5446,33.89,183.27,29.71,0.93,344,4.74
17-09-2023 16:49,3.5518:-162.2724,30.54,116.06,38.42,0.99,47,1.36
17-09-2023 16:49,66.9962:-77.6918,10.77,227.38,71.9,0.95,2,1.06
17-09-2023 16:49,-39.9623:-12.0279,24.31,238.07,47.51,0.83,269,9.02
17-09-2023 16:49,-33.239:92.5959,16.25,155.14,69.18,0.97,101,3.61
17-09-2023 16:49,-76.9312:13.1347,26.09,181.03,52.19,0.97,75,9.09
17-09-2023 16:49,66.1542:178.8384,11.4,214.43,62.18,0.97,190,6.23
17-09-2023 16:49,85.4457:-35.0855,3.61,286.08,43.93,0.82,210,8.55
17-09-2023 16:49,56.684:-32.0574,28.51,200.42,30.66,0.8,310,1.45
17-09-2023 16:49,-22.8865:147.9343,1.83,148.86,39.99,0.84,78,7.51
17-09-2023 16:49,-82.0623:-78.8618,12.88,151.52,39.96,0.85,170,1.21
17-09-2023 16:49,-26.0233:13.7821,10.85,287.25,70.91,0.97,175,2.27
17-09-2023 16:49,36.6697:149.3472,3.69,271.27,20.48,0.96,315,3.92
17-09-2023 16:49,-75.3504:38.8466,37.59,112.99,34.22,0.91,124,6.99
17-09-2023 16:49,-84.297:42.0469,1.86,106.76,32.84,0.92,295,2.08
17-09-2023 16:49,43.3689:-178.4002,39.26,218.33,58.47,0.81,179,5.32
17-09-2023 16:49,67.6332:173.2056,20.83,250.42,34.65,0.97,233,0.7
17-09-2023 16:49,6.154:162.0378,37.26,271.43,42.35,0.81,33,2.23
17-09-2023 16:49,17.8765:-166.8183,9.85,174.64,51.16,0.86,112,0.56
17-09-2023 16:49,18.2862:-124.5611,26.3,299.98,76.88,0.97,198,5.73
17-09-2023 16:49,51.2086:94.2993,7.26,224.92,60.61,0.8,270,2.79
17-09-2023 16:49,-78.3629:-34.8542,10.45,225.59,45,0.87,129,9.73
17-09-2023 16:49,-33.2044:125.3437,12.33,126.04,55.4,0.93,79,7.1
17-09-2023 16:49,-13.3237:-31.5452,33.84,273.59,33.74,0.93,105,8.29
17-09-2023 16:49,43.4781:166.8823,14.24,242.21,44.09,0.93,258,5.57
17-09-2023 16:49,80.7458:-169.5361,31.7,289.87,22.64,0.9,81,8.03
17-09-2023 16:49,81.4065:137.2118,13.88,262.48,20.03,0.83,324,4.08
17-09-2023 16:49,-64.5479:49.3207,31.42,243.95,34.3,0.89,281,0.6
17-09-2023 16:49,81.7012:21.5123,27.42,259.25,44.89,0.85,70,5.24
17-09-2023 16:49,-55.3176:-161.286,15.91,150.5,47.67,0.88,68,3.87
17-09-2023 16:49,-44.1632:-16.3274,3.2,241.01,38.92,0.86,12,3.46
17-09-2023 16:49,-11.215:-141.0448,21.57,113.84,26.59,0.9,267,1.3
17-09-2023 16:49,-71.1003:-41.6577,24.91,231.26,72.51,0.98,59,1.49
17-09-2023 16:49,72.2617:-17.9751,4.87,151.81,42.78,0.89,249,0.4
17-09-2023 16:49,-58.3207:141.9314,14.82,119.35,67.81,0.92,92,4.39
17-09-2023 16:49,-55.7345:-139.2634,21,189.21,24.73,0.86,146,9.07
17-09-2023 16:49,-57.4123:124.4096,24.26,230.87,44.3,0.87,106,7.57
17-09-2023 16:49,16.4625:151.513,3.04,245.21,45.59,1,225,3.38
17-09-2023 16:49,-3.6268:-150.4934,18.57,299.5,26.84,0.88,103,5.76
17-09-2023 16:49,68.5442:60.4772,8.17,161.06,26.7,0.92,319,3
17-09-2023 16:49,17.1663:-60.7061,30.89,263.68,62.8,0.89,275,1.9
17-09-2023 16:49,-36.6539:-105.2078,16.97,198.7,49,0.91,259,9.35
17-09-2023 16:49,-53.5506:163.3729,20.7,234.51,45.26,0.92,248,2.84
17-09-2023 16:49,-88.2747:-151.6241,26.73,206.14,46.26,0.9,338,6.34
17-09-2023 16:49,83.1927:-59.5822,22.54,230.8,66.8,0.83,110,3.3
17-09-2023 16:49,0.2174:178.9116,29.06,134.43,76.11,0.81,1,0.65
17-09-2023 16:49,-11.5868:37.3531,16.84,153.24,53.22,0.93,164,0.04
17-09-2023 16:49,-80.4725:4.5791,35.41,129.46,22.19,0.81,128,0.69
17-09-2023 16:49,74.1311:-130.8924,4.93,209.4,50.01,0.85,253,1.31
17-09-2023 16:49,-8.3304:-41.5358,33.87,276.18,65.39,0.95,314,5.89
17-09-2023 16:49,-68.698:135.2117,1.4,180.79,51.86,0.81,20,1.93
17-09-2023 16:49,-69.9334:-46.2201,1.69,177.5,33.89,0.91,308,6.78
17-09-2023 16:49,11.4734:56.8501,16.62,251.38,23.07,0.81,191,0.56
17-09-2023 16:49,-25.6854:158.8496,38.19,285.33,50.55,0.83,258,9.13
17-09-2023 16:49,36.7105:157.3015,3.95,180.32,62.59,0.89,18,1.57
17-09-2023 16:49,-7.3133:32.4077,2.24,188,39.7,0.84,11,4.87
17-09-2023 16:49,-16.772:20.5084,39.16,169.01,51.88,0.88,181,2.28
17-09-2023 16:49,-1.3017:-24.3097,1.54,194.58,62.77,0.91,222,1.14
17-09-2023 16:49,67.8718:119.8442,19.85,185.88,36.89,0.85,49,8.85
17-09-2023 16:49,2.6197:78.4705,32.56,204.45,35.39,0.85,102,8.38
17-09-2023 16:49,37.7286:161.099,35.13,157.23,36.99,0.93,43,9.74
17-09-2023 16:49,-68.9367:-82.9699,7.59,180.34,23.03,0.81,232,5.4
17-09-2023 16:49,-36.6094:26.2489,29.74,185.61,54.85,0.94,184,8.88
17-09-2023 16:49,23.0904:4.0171,31.8,132.03,41.52,0.94,111,9.2
17-09-2023 16:49,38.7092:66.8353,15.25,104.65,57.46,0.96,134,8.98
17-09-2023 16:49,-3.2564:119.7539,39.79,134.18,78.59,0.82,43,4.95
17-09-2023 16:49,28.8926:160.7645,20.16,197.53,34.07,1,141,9.19
17-09-2023 16:49,49.9499:-146.1311,10.73,165.68,42.4,0.92,254,9.64
17-09-2023 16:49,-18.4728:7.1824,11.02,189.38,74.23,0.83,294,0.22
17-09-2023 16:49,-31.8553:-66.5606,19.22,106.79,44.43,0.99,224,8.7
17-09-2023 16:49,3.5952:109.668,3.6,268.06,46.95,1,313,5.53
17-09-2023 16:49,-58.0314:-45.4854,10.99,237.11,74.12,0.97,38,6.69
17-09-2023 16:49,-88.173:15.6195,10.26,205.2,75.89,0.89,172,9.5
17-09-2023 16:49,-21.7761:105.0541,29.27,124.93,48.17,0.82,81,3.15
17-09-2023 16:49,-16.4657:-1.4521,15.22,167.54,27.24,0.81,202,3.87
17-09-2023 16:49,14.3982:115.6052,8.9,162.01,75.48,0.84,124,1.63
17-09-2023 16:49,-87.2632:12.074,28.4,158.37,37.58,0.93,205,5.35
17-09-2023 16:49,43.0163:-84.223,17.72,129.7,31.09,0.84,200,6.94
17-09-2023 16:49,-39.9383:66.3797,5.98,109.79,32.63,0.82,92,8.87
17-09-2023 16:49,44.2943:-148.0111,39.94,253.48,60.6,0.83,97,3.1
17-09-2023 16:49,-88.3006:-42.322,38.54,271.02,57.65,0.86,99,0.46
17-09-2023 16:49,72.1029:-37.9125,36.32,208.55,70.24,0.93,331,8.61
17-09-2023 16:49,59.7338:38.4454,26.07,275.19,22.57,0.98,274,3.51
17-09-2023 16:49,18.1438:153.8116,39.17,261.71,55.09,0.97,217,7.5
17-09-2023 16:49,57.4382:-78.4441,20.94,175.27,38.4,0.98,154,6.55
17-09-2023 16:49,-15.5579:-120.0932,30.43,172.69,41.23,0.91,179,6.98
17-09-2023 16:49,13.7464:-13.743,18.29,108.32,78.19,0.81,256,7.74
17-09-2023 16:49,68.8918:-97.9311,39.29,238.56,63.02,0.89,327,9.63
17-09-2023 16:49,83.9245:-77.5555,37.23,239.44,69.01,0.89,193,7.74
17-09-2023 16:49,64.5581:44.532,4.14,143.54,68.12,0.85,243,7.2
17-09-2023 16:49,46.863:-41.5918,34.5,109.31,68.97,0.94,209,8.08
17-09-2023 16:49,-49.8625:-119.982,13.82,109.84,23.88,0.83,360,7.33
17-09-2023 16:49,3.1561:-10.0352,16.35,238.12,77.75,0.93,280,8.34
17-09-2023 16:49,80.0337:121.7793,17.93,257.92,47.64,0.88,153,7.15
17-09-2023 16:49,35.9192:-47.3508,1.19,198.5,54.73,0.87,35,9.79
17-09-2023 16:49,-3.2064:93.9758,5.26,126.93,47.51,0.83,227,1.97
17-09-2023 16:49,10.8906:123.394,7.43,218.63,62.83,0.87,145,3.96
17-09-2023 16:49,81.9066:-154.6194,21.14,149.11,30.24,0.89,300,5.62
17-09-2023 16:49,1.5489:149.4763,0.34,267.27,78.82,0.85,231,4.06
17-09-2023 16:49,85.5191:164.3237,22.24,156.61,56.49,0.8,77,3.47
17-09-2023 16:49,77.5811:179.7383,20.11,202.37,72.13,0.98,182,6.12
17-09-2023 16:49,-22.7033:-176.8179,10.8,172.67,29.76,0.82,238,9.9
17-09-2023 16:49,51.1325:-147.4936,4.58,187.07,65.65,0.81,278,1.33
17-09-2023 16:49,30.618:169.3391,25.9,256.11,70.92,0.92,139,7.33
17-09-2023 16:49,87.3996:-114.7347,1.05,157.91,63.02,0.84,150,0.18
17-09-2023 16:49,-24.1523:-149.8502,14.05,120.51,46.34,0.99,267,1.47
17-09-2023 16:49,-32.2287:16.6324,37.76,140.62,72.31,0.97,342,4.54
17-09-2023 16:49,63.6706:-173.6372,32.69,264.69,67.21,0.83,279,1.05
17-09-2023 16:49,61.3792:74.323,9.45,146.3,28.52,0.81,241,5.75
17-09-2023 16:49,-22.2336:115.4834,1.29,219.08,36.38,0.92,48,0.02
17-09-2023 16:49,23.0057:24.0645,10.32,253.6,33,0.9,37,2.76
17-09-2023 16:49,-86.2162:38.8513,15.32,232,61.02,0.88,319,5.47
17-09-2023 16:49,-69.132:-116.8237,39.91,266.43,21.53,0.85,105,7.14
17-09-2023 16:49,25.7018:114.4884,0.4,197.36,39.53,0.93,85,0.34
17-09-2023 16:49,36.5064:13.71,4.32,200.03,40.87,0.98,26,8.98
17-09-2023 16:49,49.9313:176.7691,37.61,203.59,48.88,0.97,26,6.69
17-09-2023 16:49,51.2179:-70.46,7.43,214.69,68.17,0.83,58,6.2
17-09-2023 16:49,-73.5357:35.3516,16.97,265.11,29.98,1,350,1.6
17-09-2023 16:49,40.3367:84.5579,13.96,266.9,21.13,0.92,328,2.6
17-09-2023 16:49,-46.1992:100.1614,27.26,109.96,36.88,0.88,101,8.17
17-09-2023 16:49,-74.3243:112.4269,18.84,287.98,66.6,0.85,227,0.98
17-09-2023 16:49,-48.5304:22.7411,35.39,113.88,28.06,0.94,65,1.14
17-09-2023 16:49,-38.1479:103.4911,16.11,176.82,67.39,0.88,345,2.09
17-09-2023 16:49,-21.0356:88.4045,24.07,238.67,69.12,0.83,339,1.97
17-09-2023 16:49,15.4614:-157.0621,3.88,177.39,41.5,0.92,131,0.31
17-09-2023 16:49,74.0409:164.7556,19.15,120.72,69.92,0.82,186,2.14
17-09-2023 16:49,-7.6645:-146.5445,0.27,295.46,35.18,0.91,342,9.47
17-09-2023 16:49,79.2387:-173.7017,22.39,166.34,30.17,0.8,35,0.71
17-09-2023 16:49,-12.289:143.2524,8.35,291.81,29.92,0.86,103,6.81
17-09-2023 16:49,-19.7838:-138.354,13.54,279.38,23.89,0.88,177,2.92
17-09-2023 16:49,-49.9246:70.7607,22.93,185.42,70.27,0.96,24,4.01
17-09-2023 16:49,-78.0698:81.288,26.99,196.94,24.32,0.91,208,6.59
17-09-2023 16:49,-70.9562:58.3181,32.2,295.39,68.7,0.88,8,7.06
17-09-2023 16:49,80.756:-88.8418,20.4,227.73,57.01,0.95,152,2.94
17-09-2023 16:49,-15.2989:104.7264,11.08,214.09,63.53,0.96,286,1.07
17-09-2023 16:49,-48.4403:-154.9588,33.26,178.88,42.21,0.99,198,5.56
17-09-2023 16:49,-46.4569:52.3999,4.37,241.67,76.23,0.83,147,4.93
17-09-2023 16:49,-37.947:-168.6355,2.27,221.24,30.96,0.83,186,9.87
17-09-2023 16:49,89.5918:43.4965,25.13,280.62,70.69,0.82,205,2.3
17-09-2023 16:49,-75.7075:122.7899,33.67,291.57,61.31,0.95,271,3.89
17-09-2023 16:49,61.3899:-92.4863,0.29,297.93,44.58,0.89,178,6.04
